STATE/UT,DISTRICT,Year,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls
MIZORAM,SERCHHIP,2004,3,0,0,2,0,0,0
MIZORAM,TOTAL,2004,20,0,0,66,0,0,0
NAGALAND,DIMAPUR,2004,2,4,0,0,0,0,0
NAGALAND,KIPHIRE,2004,0,0,0,0,0,0,0
NAGALAND,KOHIMA,2004,10,0,0,2,0,0,0
NAGALAND,MOKOKCHUNG,2004,1,0,0,0,1,0,0
NAGALAND,MON,2004,0,0,0,0,0,0,0
NAGALAND,PEREN,2004,2,0,0,0,0,0,0
NAGALAND,PHEK,2004,1,0,0,1,0,0,0
NAGALAND,TUENSANG,2004,1,0,0,0,0,0,0
NAGALAND,WOKHA,2004,0,0,0,0,0,0,0
NAGALAND,ZUNHEBOTO,2004,1,0,0,0,0,0,0
NAGALAND,TOTAL,2004,18,4,0,3,1,0,0
ODISHA,ANGUL,2004,27,10,13,81,0,63,0
ODISHA,BALASORE,2004,44,31,41,129,19,28,0
ODISHA,BARAGARH,2004,22,14,8,63,11,90,0
ODISHA,BERHAMPUR,2004,16,12,6,54,0,53,0
ODISHA,BHADRAK,2004,31,17,8,63,15,70,0
ODISHA,BOLANGIR,2004,33,1,6,94,6,43,0
ODISHA,BOUDH,2004,7,4,2,41,1,19,0
ODISHA,CUTTACK,2004,45,38,50,64,4,126,0
ODISHA,DEOGARH,2004,13,3,1,37,1,17,0
ODISHA,DHENKANAL,2004,19,17,12,97,18,25,0
ODISHA,GAJAPATI,2004,5,7,0,23,4,8,0
ODISHA,GANJAM,2004,15,11,21,155,4,30,0
ODISHA,JAGATSINGHPUR,2004,19,18,14,10,2,32,0
ODISHA,JAJPUR,2004,15,21,21,25,4,64,0
ODISHA,JHARSUGUDA,2004,12,7,0,41,2,4,0
ODISHA,KALAHANDI,2004,22,7,2,33,6,20,0
ODISHA,KANDHAMAL,2004,26,12,2,67,4,42,0
ODISHA,KENDRAPARA,2004,19,7,29,9,0,10,0
ODISHA,KEONJHAR,2004,39,14,16,87,6,15,0
ODISHA,KHURDA,2004,44,42,20,49,7,64,0
ODISHA,KORAPUT,2004,40,16,1,82,2,46,0
ODISHA,MALKANGIR,2004,19,2,1,28,3,12,0
ODISHA,MAYURBHANJ,2004,84,25,21,102,0,125,0
ODISHA,NAYAGARH,2004,17,14,1,11,3,10,0
ODISHA,NOWRANGPUR,2004,16,11,0,33,4,24,0
ODISHA,NUAPADA,2004,10,6,1,22,4,10,0
ODISHA,PURI,2004,36,24,19,22,8,17,0
ODISHA,RAYAGADA,2004,19,0,0,59,2,36,0
ODISHA,ROURKELA,2004,10,8,1,56,6,39,0
ODISHA,SAMBALPUR,2004,22,10,0,57,8,25,0
ODISHA,SONEPUR,2004,5,1,0,29,3,7,0
ODISHA,SRP(CUTTACK),2004,0,3,0,3,0,1,0
ODISHA,SRP(ROURKELA),2004,2,0,0,2,0,0,0
ODISHA,SUNDARGARH,2004,17,10,2,83,13,17,0
ODISHA,TOTAL,2004,770,423,319,1811,170,1192,0
PUNJAB,AMRITSAR,2004,25,23,7,9,0,54,0
PUNJAB,BARNALA,2004,13,2,0,5,0,18,0
PUNJAB,BATALA,2004,8,5,2,5,0,14,0
PUNJAB,BHATINDA,2004,22,16,5,23,0,40,0
PUNJAB,FARIDKOT,2004,13,13,1,9,1,19,0
PUNJAB,FATEHGARH SAHIB,2004,4,4,4,10,1,14,0
PUNJAB,FEROZEPUR,2004,30,13,6,16,0,49,0
PUNJAB,G.R.P,2004,0,0,1,6,0,0,0
PUNJAB,GURDASPUR,2004,16,6,3,6,0,18,0
PUNJAB,HOSHIARPUR,2004,23,13,13,11,0,39,0
PUNJAB,JAGRAON,2004,20,18,3,11,2,14,0
PUNJAB,JALANDHAR,2004,31,39,14,26,0,109,0
PUNJAB,KAPURTHALA,2004,12,8,5,2,0,32,0
PUNJAB,KHANNA,2004,8,7,4,5,0,10,0
PUNJAB,LUDHIANA,2004,48,46,5,33,23,104,0
PUNJAB,MAJITHA,2004,14,14,4,6,0,13,0
PUNJAB,MANSA,2004,8,2,3,1,0,21,0
PUNJAB,MOGA,2004,11,9,7,5,0,18,0
PUNJAB,MUKTSAR,2004,7,7,1,6,0,24,0
PUNJAB,NAWAN SHAHR,2004,14,11,3,7,2,14,0
PUNJAB,PATIALA,2004,20,32,9,24,2,96,0
PUNJAB,ROPAR,2004,8,8,0,12,3,29,0
PUNJAB,SANGRUR,2004,21,10,3,13,4,42,0
PUNJAB,TARN TARAN,2004,14,5,10,10,0,10,0
PUNJAB,TOTAL,2004,390,311,113,261,38,801,0
RAJASTHAN,AJMER,2004,48,101,8,78,0,371,0
RAJASTHAN,ALWAR,2004,43,67,30,98,0,276,0
RAJASTHAN,BANSWARA,2004,20,51,7,92,4,86,0
RAJASTHAN,BARAN,2004,50,63,3,164,5,163,0
RAJASTHAN,BARMER,2004,14,15,9,95,0,69,0
RAJASTHAN,BHARATPUR,2004,44,91,16,52,0,295,0
RAJASTHAN,BHILWARA,2004,44,118,11,121,6,342,0
RAJASTHAN,BIKANER,2004,41,25,23,48,0,190,0
RAJASTHAN,BUNDI,2004,47,84,4,141,3,228,0
RAJASTHAN,CHITTORGARH,2004,67,144,7,165,4,501,0
RAJASTHAN,CHURU,2004,15,19,7,44,0,198,0
RAJASTHAN,DAUSA,2004,14,30,14,30,0,89,0
RAJASTHAN,DHOLPUR,2004,31,27,12,50,0,127,0
RAJASTHAN,DUNGARPUR,2004,17,37,5,44,0,72,0
RAJASTHAN,G.R.P.,2004,1,1,1,13,0,1,0
RAJASTHAN,GANGANAGAR,2004,50,61,20,46,2,450,0
RAJASTHAN,HANUMANGARH,2004,38,28,12,91,0,291,1
RAJASTHAN,JAIPUR,2004,81,182,39,240,3,536,0
RAJASTHAN,JAISALMER,2004,2,4,3,14,0,27,0
RAJASTHAN,JALORE,2004,5,20,8,45,0,75,0
RAJASTHAN,JHALAWAR,2004,40,61,4,167,5,258,0
RAJASTHAN,JHUNJHUNU,2004,26,22,14,55,0,132,0
RAJASTHAN,JODHPUR,2004,19,53,15,101,2,270,0
RAJASTHAN,KARAULI,2004,45,46,11,70,0,87,0
RAJASTHAN,KOTA,2004,42,124,10,186,1,400,0
RAJASTHAN,NAGAUR,2004,25,29,16,160,0,154,0
RAJASTHAN,PALI,2004,31,83,12,127,0,239,0
RAJASTHAN,RAJSAMAND,2004,7,27,3,29,1,131,0
RAJASTHAN,SAWAI MADHOPUR,2004,28,38,13,45,0,113,0
RAJASTHAN,SIKAR,2004,18,39,17,38,0,120,0
RAJASTHAN,SIROHI,2004,14,31,6,44,1,86,0
RAJASTHAN,TONK,2004,14,45,5,30,2,205,0
RAJASTHAN,UDAIPUR,2004,57,115,14,102,2,199,0
RAJASTHAN,TOTAL,2004,1038,1881,379,2825,41,6781,1
SIKKIM,EAST,2004,1,1,0,15,0,0,0
SIKKIM,NORTH,2004,0,0,0,1,0,0,0
SIKKIM,SOUTH,2004,2,3,0,12,0,1,0
SIKKIM,WEST,2004,0,0,0,12,0,0,0
SIKKIM,TOTAL,2004,3,4,0,40,0,1,0
TAMIL NADU,CHENGAI,2004,33,24,32,102,29,94,0
TAMIL NADU,CHENNAI,2004,30,20,23,55,189,154,0
TAMIL NADU,CHENNAI RLY.,2004,0,1,1,0,2,1,0
TAMIL NADU,COIMBATORE RURAL,2004,23,25,7,65,51,67,0
TAMIL NADU,COIMBATORE URBAN,2004,4,4,4,16,21,29,0
TAMIL NADU,CUDDALORE,2004,18,22,6,53,53,25,0
TAMIL NADU,DHARMAPURI,2004,22,14,2,57,14,23,0
TAMIL NADU,DINDIGUL,2004,18,18,7,30,4,38,0
TAMIL NADU,ERODE,2004,13,20,7,35,5,21,0
TAMIL NADU,KANCHIPURAM,2004,17,11,5,65,41,6,0
TAMIL NADU,KANYAKUMARI,2004,3,12,0,22,19,54,0
TAMIL NADU,KARUR,2004,4,6,3,12,6,13,0
TAMIL NADU,KRISHNAGIRI,2004,9,21,8,38,74,31,0
TAMIL NADU,MADURAI RURAL,2004,29,29,7,70,9,26,0
TAMIL NADU,MADURAI URBAN,2004,8,23,5,34,40,38,0
TAMIL NADU,NAGAPATTINAM,2004,9,14,5,28,3,9,0
TAMIL NADU,NAMAKKAL,2004,7,18,8,35,17,39,0
TAMIL NADU,NILGIRIS,2004,14,3,2,45,14,4,0
TAMIL NADU,PERAMBALUR,2004,15,24,4,44,16,39,0
TAMIL NADU,PUDUKOTTAI,2004,11,16,2,60,4,35,0
TAMIL NADU,RAMNATHAPURAM,2004,10,12,2,48,7,5,0
TAMIL NADU,SALEM RURAL,2004,56,101,12,337,17,254,0
TAMIL NADU,SALEM URBAN,2004,11,4,9,5,27,18,0
TAMIL NADU,SIVAGANGAI,2004,13,16,7,16,23,40,0
TAMIL NADU,THANJAVUR,2004,12,29,5,75,1,21,0
TAMIL NADU,THENI,2004,5,10,1,64,13,27,0
TAMIL NADU,THIRUNELVELI RURAL,2004,30,18,5,88,18,57,0
TAMIL NADU,THIRUNELVELI URBAN,2004,3,4,2,13,18,13,0
TAMIL NADU,THIRUVALLUR,2004,16,14,14,46,15,29,0
TAMIL NADU,THIRUVANNAMALAI,2004,27,25,3,27,16,4,0
TAMIL NADU,THIRUVARUR,2004,7,8,2,68,13,10,0
TAMIL NADU,THOOTHUGUDI,2004,35,18,2,16,84,62,0
TAMIL NADU,TRICHY RLY.,2004,0,0,0,2,0,0,0
TAMIL NADU,TRICHY RURAL,2004,16,16,5,9,5,0,0
TAMIL NADU,TRICHY URBAN,2004,0,3,4,8,102,32,0
TAMIL NADU,VELLORE,2004,17,22,6,46,28,11,0
TAMIL NADU,VILLUPURAM,2004,55,44,5,87,13,59,0
TAMIL NADU,VIRUDHUNAGAR,2004,18,23,3,40,70,49,0
TAMIL NADU,TOTAL,2004,618,692,225,1861,1081,1437,0
TRIPURA,DHALAI,2004,15,7,1,5,0,19,0
TRIPURA,NORTH,2004,46,22,0,37,0,63,0
TRIPURA,SOUTH,2004,51,17,8,66,0,117,0
TRIPURA,WEST,2004,48,8,11,26,0,103,0
TRIPURA,TOTAL,2004,160,54,20,134,0,302,0
UTTAR PRADESH,AGRA,2004,32,106,70,87,89,282,0
UTTAR PRADESH,ALIGARH,2004,58,87,36,45,31,228,0
UTTAR PRADESH,ALLAHABAD,2004,23,53,57,24,35,148,0
UTTAR PRADESH,AMBEDKAR NAGAR,2004,10,26,4,6,5,26,0
UTTAR PRADESH,AURAIYA,2004,4,21,20,11,2,16,0
UTTAR PRADESH,AZAMGARH,2004,16,37,27,23,10,150,0
UTTAR PRADESH,BADAUN,2004,35,43,50,47,19,37,0
UTTAR PRADESH,BAGHPAT,2004,11,18,16,12,22,56,0
UTTAR PRADESH,BAHRAICH,2004,16,26,16,12,35,24,0
UTTAR PRADESH,BALLIA,2004,6,12,11,15,13,33,0
UTTAR PRADESH,BALRAMPUR,2004,5,5,3,8,13,8,0
UTTAR PRADESH,BANDA,2004,21,8,27,37,8,17,0
UTTAR PRADESH,BARABANKI,2004,25,37,25,27,12,48,0
UTTAR PRADESH,BAREILLY,2004,41,84,44,76,73,201,3
UTTAR PRADESH,BASTI,2004,7,21,17,12,28,21,0
UTTAR PRADESH,BIJNOR,2004,25,29,21,23,47,132,0
UTTAR PRADESH,BULANDSHAHAR,2004,40,69,36,51,114,106,0
UTTAR PRADESH,CHANDOLI,2004,5,3,10,2,12,18,0
UTTAR PRADESH,CHITRAKOOT DHAM,2004,10,4,8,9,2,5,0
UTTAR PRADESH,DEORIA,2004,12,23,16,10,13,31,0
UTTAR PRADESH,ETAH,2004,26,26,47,44,7,61,0
UTTAR PRADESH,ETAWAH,2004,9,25,13,15,10,46,0
UTTAR PRADESH,FAIZABAD,2004,12,17,14,18,25,24,0
UTTAR PRADESH,FATEHGARH,2004,10,27,21,13,14,35,0
UTTAR PRADESH,FATEHPUR,2004,10,16,23,19,19,17,0
UTTAR PRADESH,FIROZABAD,2004,10,37,48,33,33,89,0
UTTAR PRADESH,G.R.P.,2004,2,2,0,15,38,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2004,20,26,14,24,56,39,0
UTTAR PRADESH,GHAZIABAD,2004,25,88,35,31,94,142,0
UTTAR PRADESH,GHAZIPUR,2004,4,8,17,19,15,49,0
UTTAR PRADESH,GONDA,2004,14,21,15,12,63,2,0
UTTAR PRADESH,GORAKHPUR,2004,24,37,25,26,43,79,0
UTTAR PRADESH,HAMIRPUR,2004,12,9,16,23,6,7,0
UTTAR PRADESH,HARDOI,2004,37,50,44,68,76,64,0
UTTAR PRADESH,HATHRAS,2004,16,26,24,39,21,134,0
UTTAR PRADESH,J.P.NAGAR,2004,27,19,6,26,30,66,0
UTTAR PRADESH,JALAUN,2004,7,13,28,17,22,20,0
UTTAR PRADESH,JAUNPUR,2004,19,17,29,9,21,63,0
UTTAR PRADESH,JHANSI,2004,16,29,25,21,36,53,0
UTTAR PRADESH,KANNAUJ,2004,5,17,22,22,10,63,0
UTTAR PRADESH,KANPUR DEHAT,2004,13,36,25,45,19,39,0
UTTAR PRADESH,KANPUR NAGAR,2004,20,83,46,40,239,202,0
UTTAR PRADESH,KAUSHAMBI,2004,14,8,19,9,9,43,0
UTTAR PRADESH,KHIRI,2004,43,64,58,52,105,121,0
UTTAR PRADESH,KUSHI NAGAR,2004,13,15,21,14,37,17,0
UTTAR PRADESH,LALITPUR,2004,4,3,6,11,23,10,0
UTTAR PRADESH,LUCKNOW,2004,46,135,48,64,152,272,0
UTTAR PRADESH,MAHARAJGANJ,2004,8,11,8,11,31,7,0
UTTAR PRADESH,MAHOBA,2004,6,7,5,14,9,3,0
UTTAR PRADESH,MAINPURI,2004,8,36,35,13,3,34,0
UTTAR PRADESH,MATHURA,2004,24,24,22,35,42,57,0
UTTAR PRADESH,MAU,2004,3,15,9,11,22,24,0
UTTAR PRADESH,MEERUT,2004,33,87,19,52,153,279,0
UTTAR PRADESH,MIRZAPUR,2004,12,5,20,18,13,26,0
UTTAR PRADESH,MORADABAD,2004,57,83,27,66,126,265,0
UTTAR PRADESH,MUZAFFARNAGAR,2004,44,59,23,34,103,73,0
UTTAR PRADESH,PILIBHIT,2004,28,39,21,37,52,163,0
UTTAR PRADESH,PRATAPGARH,2004,18,30,22,19,5,37,0
UTTAR PRADESH,RAIBAREILLY,2004,42,43,23,54,33,101,0
UTTAR PRADESH,RAMPUR,2004,22,30,14,23,6,9,0
UTTAR PRADESH,SAHARANPUR,2004,22,1,19,28,70,173,0
UTTAR PRADESH,SANT KABIRNAGAR,2004,6,10,4,1,12,15,0
UTTAR PRADESH,SHAHJAHANPUR,2004,31,53,41,49,24,21,0
UTTAR PRADESH,SHRAWASTI,2004,4,9,6,7,4,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2004,10,17,16,13,4,27,0
UTTAR PRADESH,SITAPUR,2004,72,83,71,73,34,79,0
UTTAR PRADESH,SONBHADRA,2004,6,12,11,9,14,9,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2004,3,1,13,2,5,21,0
UTTAR PRADESH,SULTANPUR,2004,18,31,17,21,32,53,0
UTTAR PRADESH,UNNAO,2004,45,52,29,37,26,78,0
UTTAR PRADESH,VARANASI,2004,15,20,30,7,53,52,0
UTTAR PRADESH,TOTAL,2004,1397,2324,1708,1900,2682,4950,3
UTTARAKHAND,ALMORA,2004,1,4,7,7,4,9,0
UTTARAKHAND,BAGESHWAR,2004,5,0,4,0,0,2,0
UTTARAKHAND,CHAMOLI,2004,4,6,1,12,1,3,0
UTTARAKHAND,CHAMPAWAT,2004,2,1,0,5,0,4,0
UTTARAKHAND,DEHRADUN,2004,21,22,6,16,46,119,0
UTTARAKHAND,HARIDWAR,2004,33,37,10,28,43,118,0
UTTARAKHAND,NAINITAL,2004,6,26,6,18,15,25,0
UTTARAKHAND,PAURI GARHWAL,2004,6,9,7,11,0,11,0
UTTARAKHAND,PITHORAGARH,2004,9,0,8,4,0,6,0
UTTARAKHAND,RUDRA PRAYAG,2004,4,3,6,5,0,2,0
UTTARAKHAND,TEHRI GARHWAL,2004,4,14,4,2,0,12,0
UTTARAKHAND,UDHAMSINGH NAGAR,2004,15,0,21,32,0,85,0
UTTARAKHAND,UTTARKASHI,2004,5,5,2,3,1,9,0
UTTARAKHAND,TOTAL,2004,115,127,82,143,110,405,0
WEST BENGAL,24 PARGANAS NORTH,2004,176,124,55,154,4,810,0
WEST BENGAL,24 PARGANAS SOUTH,2004,122,100,43,101,3,966,0
WEST BENGAL,ASANSOL,2004,9,1,7,37,2,247,0
WEST BENGAL,BANKURA,2004,49,24,22,40,0,123,0
WEST BENGAL,BIRBHUM,2004,58,24,9,37,0,139,0
WEST BENGAL,BURDWAN,2004,92,52,40,56,2,230,0
WEST BENGAL,COOCHBEHAR,2004,92,38,6,69,3,173,0
WEST BENGAL,DAKSHIN DINAJPUR,2004,33,26,8,36,0,97,0
WEST BENGAL,DARJEELING,2004,21,17,8,24,3,56,0
WEST BENGAL,HOOGHLY,2004,56,38,23,37,3,501,0
WEST BENGAL,HOWRAH,2004,21,11,15,32,0,122,0
WEST BENGAL,HOWRAH CITY,2004,15,13,5,16,2,120,0
WEST BENGAL,HOWRAH G.R.P.,2004,1,5,0,4,1,0,0
WEST BENGAL,JALPAIGURI,2004,83,49,8,112,2,229,0
WEST BENGAL,KHARAGPUR G.R.P.,2004,0,0,0,2,1,1,0
WEST BENGAL,KOLKATA,2004,27,95,10,174,34,252,1
WEST BENGAL,MALDA,2004,97,46,4,112,0,245,0
WEST BENGAL,MURSHIDABAD,2004,197,106,32,201,0,761,0
WEST BENGAL,NADIA,2004,108,80,30,128,0,393,11
WEST BENGAL,PASCHIM MIDNAPUR,2004,74,65,16,67,2,334,0
WEST BENGAL,PURAB MIDNAPUR,2004,49,54,36,38,1,269,0
WEST BENGAL,PURULIA,2004,43,11,8,39,0,118,0
WEST BENGAL,SEALDAH G.R.P.,2004,5,1,0,6,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2004,0,2,2,4,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2004,47,36,9,40,1,148,0
WEST BENGAL,TOTAL,2004,1475,1018,396,1566,64,6334,12
A & N ISLANDS,ANDAMAN,2004,10,3,0,5,3,5,0
A & N ISLANDS,NICOBAR,2004,0,0,0,1,0,0,0
A & N ISLANDS,TOTAL,2004,10,3,0,6,3,5,0
CHANDIGARH,CHANDIGARH,2004,19,43,6,20,18,73,0
CHANDIGARH,TOTAL,2004,19,43,6,20,18,73,0
D & N HAVELI,D and N HAVELI,2004,7,7,0,5,0,3,0
D & N HAVELI,TOTAL,2004,7,7,0,5,0,3,0
DAMAN & DIU,DAMAN,2004,1,0,0,1,0,4,0
DAMAN & DIU,DIU,2004,0,0,0,0,0,0,0
DAMAN & DIU,TOTAL,2004,1,0,0,1,0,4,0
DELHI,CENTRAL,2004,27,41,1,44,12,44,0
DELHI,TOTAL,2004,551,881,126,601,130,1254,0
DELHI,EAST,2004,62,125,13,82,6,212,0
DELHI,G.R.P.(RLY),2004,5,2,2,2,1,0,0
DELHI,I.G.I. AIRPORT,2004,1,2,0,7,0,1,0
DELHI,NEW DELHI,2004,8,11,1,34,15,11,0
DELHI,NORTH,2004,23,55,6,21,5,55,0
DELHI,NORTH EAST,2004,67,120,18,46,6,144,0
DELHI,NORTH WEST,2004,124,203,29,129,23,267,0
DELHI,S.T.F.,2004,1,0,0,1,0,0,0
DELHI,SOUTH,2004,96,175,21,130,40,179,0
DELHI,SOUTH WEST,2004,79,68,11,59,13,126,0
DELHI,WEST,2004,58,79,24,46,9,215,0
LAKSHADWEEP,LAKSHADWEEP,2004,0,0,0,0,0,1,0
LAKSHADWEEP,TOTAL,2004,0,0,0,0,0,1,0
PUDUCHERRY,PONDICHERRY,2004,4,8,6,50,30,2,0
PUDUCHERRY,TOTAL,2004,4,8,6,50,30,2,0
ANDHRA PRADESH,ADILABAD,2005,53,46,21,144,77,280,0
ANDHRA PRADESH,ANANTAPUR,2005,16,30,12,173,57,137,0
ANDHRA PRADESH,CHITTOOR,2005,35,58,9,91,223,202,0
ANDHRA PRADESH,CUDDAPAH,2005,21,31,7,116,18,95,0
ANDHRA PRADESH,CYBERABAD,2005,44,58,34,119,96,701,3
ANDHRA PRADESH,EAST GODAVARI,2005,27,3,15,102,119,368,0
ANDHRA PRADESH,GUNTAKAL RLY.,2005,0,1,4,1,0,0,0
ANDHRA PRADESH,GUNTUR,2005,55,56,16,166,203,366,0
ANDHRA PRADESH,HYDERABAD CITY,2005,67,70,27,119,348,1309,0
ANDHRA PRADESH,KARIMNAGAR,2005,84,91,52,328,143,839,0
ANDHRA PRADESH,KHAMMAM,2005,21,40,14,150,240,313,0
ANDHRA PRADESH,KRISHNA,2005,27,26,11,209,104,337,0
ANDHRA PRADESH,KURNOOL,2005,29,30,9,221,124,233,0
ANDHRA PRADESH,MAHABOOBNAGAR,2005,62,47,17,140,7,237,0
ANDHRA PRADESH,MEDAK,2005,36,27,28,88,35,209,0
ANDHRA PRADESH,NALGONDA,2005,49,31,30,223,95,344,0
ANDHRA PRADESH,NELLORE,2005,33,65,11,205,84,166,0
ANDHRA PRADESH,NIZAMABAD,2005,26,32,16,88,41,410,0
ANDHRA PRADESH,PRAKASHAM,2005,27,43,7,169,27,156,0
ANDHRA PRADESH,RANGA REDDY,2005,15,14,22,45,13,119,0
ANDHRA PRADESH,SECUNDERABAD RLY.,2005,0,0,2,1,1,0,0
ANDHRA PRADESH,SRIKAKULAM,2005,15,16,9,51,40,137,0
ANDHRA PRADESH,VIJAYAWADA,2005,32,49,8,64,122,296,0
ANDHRA PRADESH,VIJAYAWADA RLY.,2005,0,0,0,2,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2005,18,8,7,36,9,153,0
ANDHRA PRADESH,VISAKHAPATNAM,2005,28,15,2,45,86,361,0
ANDHRA PRADESH,VIZIANAGARAM,2005,12,9,7,41,28,186,0
ANDHRA PRADESH,WARANGAL,2005,34,64,29,226,50,332,0
ANDHRA PRADESH,WEST GODAVARI,2005,69,35,17,232,118,410,0
ANDHRA PRADESH,TOTAL,2005,935,995,443,3595,2508,8696,3
ARUNACHAL PRADESH,CHANGLANG,2005,2,5,0,1,0,1,0
ARUNACHAL PRADESH,DIBANG VALLEY,2005,0,4,0,5,0,0,0
ARUNACHAL PRADESH,K/KUMEY,2005,1,2,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG EAST,2005,2,3,0,5,0,2,0
ARUNACHAL PRADESH,KAMENG WEST,2005,0,1,0,2,0,0,0
ARUNACHAL PRADESH,LOHIT,2005,3,4,0,7,0,1,0
ARUNACHAL PRADESH,PAPUM PARE,2005,6,7,0,4,0,2,0
ARUNACHAL PRADESH,SIANG EAST,2005,13,5,0,15,0,1,0
ARUNACHAL PRADESH,SIANG UPPER,2005,2,1,0,8,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2005,3,4,0,5,0,0,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2005,0,3,0,4,0,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2005,2,0,0,5,0,1,0
ARUNACHAL PRADESH,TAWANG,2005,1,0,0,1,0,1,0
ARUNACHAL PRADESH,TIRAP,2005,0,0,0,5,0,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2005,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2005,35,39,0,67,0,9,0
ASSAM,BARPETA,2005,56,66,8,25,0,105,0
ASSAM,BASKA,2005,9,15,0,8,0,8,0
ASSAM,BONGAIGAON,2005,38,28,3,15,0,66,0
ASSAM,C.I.D.,2005,0,0,0,0,0,0,0
ASSAM,CACHAR,2005,51,99,4,165,0,334,0
ASSAM,CHIRANG,2005,17,16,7,6,0,16,0
ASSAM,DARRANG,2005,47,30,4,65,0,45,0
ASSAM,DHEMAJI,2005,52,20,4,31,0,67,0
ASSAM,DHUBRI,2005,101,63,10,56,0,201,0
ASSAM,DIBRUGARH,2005,57,51,4,41,0,53,0
ASSAM,G.R.P.,2005,2,2,0,4,0,0,0
ASSAM,GOALPARA,2005,40,69,3,2,0,142,2
ASSAM,GOLAGHAT,2005,54,70,0,27,0,91,0
ASSAM,GUWAHATI CITY,2005,38,93,6,37,0,114,0
ASSAM,HAILAKANDI,2005,18,33,1,6,1,32,0
ASSAM,JORHAT,2005,29,40,0,40,0,42,0
ASSAM,KAMRUP,2005,73,53,0,26,0,0,0
ASSAM,KARBI ANGLONG,2005,8,15,2,4,1,10,0
ASSAM,KARIMGANJ,2005,28,29,9,8,0,71,0
ASSAM,KOKRAJHAR,2005,36,29,2,17,0,53,0
ASSAM,LAKHIMPUR,2005,69,110,4,34,0,125,0
ASSAM,MORIGAON,2005,52,47,3,67,9,65,0
ASSAM,N.C.HILLS,2005,1,8,0,2,0,1,0
ASSAM,NAGAON,2005,149,181,2,27,8,291,0
ASSAM,NALBARI,2005,27,29,2,39,0,19,0
ASSAM,R.P.O.,2005,8,5,0,0,0,0,0
ASSAM,SIBSAGAR,2005,38,73,2,68,0,81,0
ASSAM,SONITPUR,2005,77,106,3,2,0,145,1
ASSAM,TINSUKIA,2005,42,61,10,20,0,16,0
ASSAM,UDALGURI,2005,21,15,6,57,0,13,0
ASSAM,TOTAL,2005,1238,1456,99,899,19,2206,3
BIHAR,ARARIA,2005,29,39,9,6,0,19,1
BIHAR,ARWAL,2005,1,0,11,0,0,1,0
BIHAR,AURANGABAD,2005,17,23,29,0,0,9,0
BIHAR,BAGAHA,2005,8,13,3,11,0,6,0
BIHAR,BANKA,2005,43,25,13,1,0,10,0
BIHAR,BEGUSARAI,2005,20,20,25,13,2,39,0
BIHAR,BETTIAH,2005,51,24,19,6,0,41,0
BIHAR,BHABHUA,2005,14,14,16,1,0,5,0
BIHAR,BHAGALPUR,2005,75,52,18,15,0,55,0
BIHAR,BHOJPUR,2005,14,36,38,34,0,44,0
BIHAR,BUXAR,2005,6,14,30,14,0,58,7
BIHAR,DARBHANGA,2005,65,22,33,31,0,137,0
BIHAR,GAYA,2005,22,20,8,28,0,11,0
BIHAR,GOPALGANJ,2005,24,51,25,2,6,49,0
BIHAR,JAMALPUR RLY.,2005,0,1,0,1,0,0,0
BIHAR,JAMUI,2005,33,13,22,20,0,48,0
BIHAR,JEHANABAD,2005,16,2,7,14,0,17,0
BIHAR,KATIHAR,2005,88,53,26,10,0,55,0
BIHAR,KATIHAR RLY.,2005,2,4,1,7,0,0,0
BIHAR,KHAGARIA,2005,14,15,12,5,0,12,0
BIHAR,KISHANGANJ,2005,61,81,3,2,0,30,0
BIHAR,LAKHISARAI,2005,3,17,8,6,0,6,0
BIHAR,MADHEPURA,2005,15,9,10,6,0,11,0
BIHAR,MADHUBANI,2005,42,0,17,35,0,26,0
BIHAR,MOTIHARI,2005,24,38,51,13,0,43,8
BIHAR,MUNGER,2005,18,11,11,10,0,16,0
BIHAR,MUZAFFARPUR,2005,80,14,67,17,0,104,0
BIHAR,MUZAFFARPUR RLY.,2005,1,2,0,0,0,0,0
BIHAR,NALANDA,2005,25,21,65,10,1,92,4
BIHAR,NAUGACHIA,2005,6,5,9,0,0,6,0
BIHAR,NAWADAH,2005,23,11,22,13,0,32,0
BIHAR,PATNA,2005,57,59,85,5,2,189,0
BIHAR,PATNA RLY.,2005,0,0,2,6,0,0,0
BIHAR,PURNEA,2005,39,7,6,6,0,16,0
BIHAR,ROHTAS,2005,18,7,37,12,0,7,0
BIHAR,SAHARSA,2005,11,2,5,19,0,12,6
BIHAR,SAMASTIPUR,2005,28,4,40,10,0,73,48
